encoding,model,accuracy,precision,recall,F1,AUC
woe,RF,0.8573914823914824,0.8153217601040189,0.7766028655057746,0.792827178222318,
onehot,mlp,0.8367284266557478,0.7820651423426255,0.7517603409398756,0.7646593848752861,
binary,mlp,0.8439963148735797,0.7901938756665454,0.7708911298243926,0.7796515737612912,
basen,mlp,0.8530044016787798,0.8082861598364391,0.7711757523065619,0.7867566717300039,
hash,mlp,0.8461459719520934,0.7986122669567999,0.7595584356674152,0.775652738327788,
ordinal,mlp,0.8510594738458389,0.8034558552328703,0.7726470034026405,0.7859443975095213,
gray,mlp,0.8486027228989661,0.7971884433901262,0.7763887910460328,0.7857893357793795,
rankhot,mlp,0.8424608455317842,0.791052645128073,0.7590139616505641,0.7726248607403001,
count,mlp,0.8495240045040434,0.8124855172433584,0.74946964399137,0.7727144239084605,
minhash,mlp,0.8435868563824342,0.7889758809494065,0.77264960936359,0.7801691464236762,
similarity,mlp,0.8400040945849114,0.7848233252828349,0.7636249947737597,0.7731243298292468,
gap,mlp,0.8390828129798341,0.7872008269700903,0.7507037240041077,0.7657840659686584,
sum,mlp,0.8402088238304842,0.7874434149567271,0.7563712881522706,0.7696007866934749,
helm,mlp,0.8379568021291841,0.7826616815791587,0.7576402193130916,0.7686098346192319,
polynomial,mlp,0.8411301054355614,0.786267474438717,0.7659604512493434,0.7751105380453671,
backdiff,mlp,0.8408230115672024,0.7840339227899605,0.7731467178924133,0.778294882643787,
target,mlp,0.855036855036855,0.8124322416490631,0.7718625283310938,0.7886681733427607,
mestimate,mlp,0.8567772317772318,0.8194779030946963,0.7669205015013274,0.7875835150059926,
jamesstein,mlp,0.8522727272727273,0.8102657660858377,0.7639531424508823,0.7825544754861489,
loout,mlp,0.8573914823914824,0.8145074170915207,0.7781974743412943,0.7935797354967788,
glmm,mlp,0.8542178542178542,0.8119843520652484,0.7691485419098498,0.7866876310272537,
catboost,mlp,0.8557534807534808,0.8160283877598917,0.7684205683110257,0.7875328475820785,
woe,mlp,0.8536036036036037,0.8145097820376888,0.7622205022576636,0.7826882421423733,
onehot,knn,0.8205548162555021,0.7573320229958072,0.7295148846189312,0.7412621262483418,
binary,knn,0.8222950148428703,0.7602893492874592,0.7305164900054238,0.7429718286309921,
basen,knn,0.8270037874910431,0.7667550184113117,0.7402829443578655,0.751653775222554,
hash,knn,0.8240352134302386,0.7635900082208386,0.7303591014188455,0.7440101791592206,
ordinal,knn,0.8274132459821886,0.7673103838684289,0.7411322012580778,0.7524018496831206,
gray,knn,0.8248541304125294,0.7641523403631241,0.7343756031654121,0.746881367666558,
rankhot,knn,0.8212713686150066,0.7591194925013167,0.727234353781822,0.7403781768473487,
count,knn,0.8209642747466476,0.7584659323123446,0.7276115308330999,0.7404056370782599,
minhash,knn,0.8191217115364929,0.7559383946402747,0.7235001262888767,0.7367744382210728,
similarity,knn,0.8211690039922203,0.7584473355758594,0.7294849017495448,0.7416405062897157,
gap,knn,0.8192240761592794,0.7556357170209957,0.7258855542134379,0.7382716259901712,
sum,knn,0.8208619101238612,0.757989382592159,0.7289928333210194,0.7411543630420682,
helm,knn,0.8219879209745112,0.7596168104003089,0.7310385413033356,0.7430764345856933,
polynomial,knn,0.8211690039922203,0.7585068613410284,0.729195153256277,0.7414707442415072,
backdiff,knn,0.8220902855972976,0.7596110987403772,0.731975226761558,0.7436854168400236,
target,knn,0.8342547092547092,0.7776816655755343,0.7501991685343969,0.7620416769443588,
mestimate,knn,0.8343570843570843,0.7777360804481983,0.7507015018315941,0.7623809606286029,
jamesstein,knn,0.8347665847665847,0.7788572589244389,0.7495216173493442,0.7620431388232021,
loout,knn,0.8341523341523341,0.7775465865693882,0.7499867641163851,0.7618561308935271,
glmm,knn,0.8331285831285832,0.7765635652959922,0.7465580399799319,0.7592914698461839,
catboost,knn,0.8346642096642096,0.7782213565910745,0.7510487862064446,0.7627831892104404,
woe,knn,0.8329238329238329,0.7762496645040676,0.7462781955835007,0.7589961219564245,
onehot,svm,0.8483979936533934,0.8119306258746612,0.7459751935427151,0.7698941350625865,
binary,svm,0.8496263691268298,0.8139533078052288,0.7477985930101827,0.7718414070329549,
basen,svm,0.8438939502507933,0.8103868907334766,0.7314178947615603,0.7579088823908644,
hash,svm,0.8436892210052206,0.8106137323872433,0.7304137693249186,0.7571314415752349,
ordinal,svm,0.8442010441191524,0.80971049044561,0.7333587056564244,0.7593396821327201,
gray,svm,0.8520831200737026,0.8168133565975834,0.7530390086580905,0.7766199773436193,
rankhot,svm,0.8499334629951889,0.8139064364539088,0.7490150326718774,0.7727602851474551,
count,svm,0.8459412427065206,0.8125704126940221,0.7360988020025234,0.7622508792686646,
minhash,svm,0.8452246903470161,0.8068812254165108,0.7409870692790423,0.7646929204384569,
similarity,svm,0.8487050875217524,0.8114854670766547,0.7477711301909453,0.7711481464856569,
gap,svm,0.8479885351622479,0.8111177870224637,0.7455605593824044,0.769356357688181,
sum,svm,0.8481932644078206,0.8126328741398552,0.7442466968729041,0.7687424401941791,
helm,svm,0.8494216398812571,0.8134936503812207,0.7476637130533443,0.7716136079342082,
polynomial,svm,0.8488074521445389,0.8110105536968719,0.7488526898958017,0.7718371004261051,
backdiff,svm,0.8464530658204524,0.808509866754171,0.7433899657330454,0.7669843573014017,
target,svm,0.8523751023751024,0.8220941118502094,0.7472047074365498,0.7735097763426376,
mestimate,svm,0.8527846027846028,0.8227006827156353,0.7479093606690046,0.7742217324367602,
jamesstein,svm,0.8515561015561015,0.820999867024622,0.7456504365320473,0.7719995278885421,
loout,svm,0.8524774774774775,0.8224604451478312,0.7471271829753763,0.7735408761263176,
glmm,svm,0.8514537264537264,0.8207561403003292,0.745582996553628,0.7718846587491631,
catboost,svm,0.8516584766584766,0.8217371293980691,0.7451380187520957,0.7717749023682754,
woe,svm,0.8511466011466011,0.8202685024456688,0.745090747739185,0.7713705610689243,
onehot,lgr,0.8489098167673252,0.8066947947888231,0.7561638422059145,0.7759373587472644,
binary,lgr,0.8496263691268298,0.8101970326361211,0.7533038143822699,0.7749232864887403,
basen,lgr,0.8236257549390931,0.7817933597135145,0.6911181691606572,0.7170207398639018,
hash,lgr,0.8299723615518477,0.7840417052692641,0.7136984771451498,0.7372127641294643,
ordinal,lgr,0.8236257549390931,0.7817933597135145,0.6911181691606572,0.7170207398639018,
gray,lgr,0.8455317842153751,0.803259145672314,0.7478536045594579,0.7688761715096474,
rankhot,lgr,0.8488074521445389,0.8065686650735828,0.7559515279808613,0.7757466963240025,
count,lgr,0.8367284266557478,0.7943299854064727,0.7258278507924125,0.7495316041325732,
minhash,lgr,0.8487050875217524,0.8062775462596283,0.756028962249076,0.7757114590638184,
similarity,lgr,0.8489098167673252,0.8066947947888231,0.7561638422059145,0.7759373587472644,
gap,lgr,0.8482956290306071,0.8064395506542112,0.7540207113757927,0.7743215644813968,
sum,lgr,0.8488074521445389,0.8064860624455082,0.7560964022274952,0.7758243928252622,
helm,lgr,0.8489098167673252,0.8066947947888231,0.7561638422059145,0.7759373587472644,
polynomial,lgr,0.8488074521445389,0.8064860624455082,0.7560964022274952,0.7758243928252622,
backdiff,lgr,0.8490121813901116,0.8068208612303761,0.7563761564309675,0.7761279481498048,
target,lgr,0.848996723996724,0.8070832863414352,0.7557065566785748,0.7757329154884426,
mestimate,lgr,0.848996723996724,0.8070832863414352,0.7557065566785748,0.7757329154884426,
jamesstein,lgr,0.848996723996724,0.8074216008508854,0.755126698920204,0.775420425019628,
loout,lgr,0.8488943488943489,0.8069571969650033,0.7554941522605629,0.7755418542759982,
glmm,lgr,0.8486895986895987,0.8073004672123808,0.7540545923473903,0.7746098031555463,
catboost,lgr,0.8488943488943489,0.8078998421310091,0.7538995434250433,0.7746782810172657,
woe,lgr,0.8484848484848485,0.8069619718009203,0.7537747479509591,0.77430480965508,
onehot,dt,0.8102159893540792,0.7408932403056303,0.7453038292734753,0.7430353466810935,
binary,dt,0.8115467294503019,0.7427144367791019,0.7477741657058976,0.7451619323010383,
basen,dt,0.8135940219060293,0.7453528559569811,0.7479639713012107,0.7466369452429644,
hash,dt,0.8049953935919746,0.7336186779609162,0.734765552289036,0.7341876803638687,
ordinal,dt,0.8120585525642338,0.7432112514378842,0.7440548866922452,0.7436308081376362,
gray,dt,0.8128774695465247,0.7444264876722978,0.7480713884388117,0.746206773211585,
rankhot,dt,0.8077592384072064,0.7375757816340285,0.7416570303385401,0.7395612304694155,
count,dt,0.8091923431262156,0.7393436456791,0.7408626990768026,0.7400956570004462,
minhash,dt,0.8112396355819429,0.7421598938676703,0.7445294865913286,0.743326677945414,
similarity,dt,0.8134916572832429,0.7452168653511281,0.7478965313227914,0.7465340660855458,
gap,dt,0.8147200327566793,0.7469768307545155,0.7524725414763027,0.7496298656245132,
sum,dt,0.8151294912478247,0.7474816801374737,0.7518730559101763,0.7496171626918913,
helm,dt,0.8148223973794656,0.7469786372089283,0.7480488798090719,0.7475101985707534,
polynomial,dt,0.8089876138806429,0.739366622604445,0.745363795012248,0.742246826046357,
backdiff,dt,0.8102159893540792,0.7408116961895588,0.7438550868071365,0.742303388397467,
target,dt,0.8136773136773137,0.7455018173385966,0.7504153546334417,0.7478822704073891,
mestimate,dt,0.813984438984439,0.7458490469928286,0.7491680301727723,0.7474739183669374,
jamesstein,dt,0.8152129402129402,0.7475017438113576,0.7507021321117663,0.7490700696956898,
loout,dt,0.7589066339066339,0.3794921675028156,0.4999325600215808,0.43146499039636804,
glmm,dt,0.8182841932841933,0.7516442595708345,0.7547548336186402,0.7531701671904752,
catboost,dt,0.799037674037674,0.7277968390667452,0.7436707265113488,0.7348154853137492,
woe,dt,0.8156224406224406,0.74802593429653,0.7499571409482944,0.7489800019933581,
