encoding,model,accuracy,precision,recall,F1,AUC
helm,RF,0.950354609929078,0.9516580987629121,0.9509620230397283,0.9505708991692344,
polynomial,RF,0.9361702127659575,0.9359033546086185,0.9370567884893325,0.9362024342340094,
backdiff,RF,0.9456264775413712,0.9441553767869557,0.9441359228726144,0.9439596683458573,
target,RF,0.9502369668246445,0.9489102633205528,0.9492016953709083,0.9489823862006425,
mestimate,RF,0.9502369668246445,0.9492804787457886,0.9489548224281829,0.9490375183007155,
jamesstein,RF,0.95260663507109,0.9517569079139471,0.9512589698936206,0.9514135542608221,
loout,RF,0.20853080568720378,0.13713425938364815,0.1683673469387755,0.087169087794032,
glmm,RF,0.95260663507109,0.9515900792777305,0.9518702743232266,0.951645612452064,
catboost,RF,0.26303317535545023,0.2568783675341052,0.2554312047399605,0.1501956689822642,
onehot,mlp,0.8912529550827423,0.8899073930794914,0.8888270995914409,0.8878226222442934,
binary,mlp,0.9196217494089834,0.9233061445313387,0.9167924008826598,0.9192041897542055,
basen,mlp,0.9148936170212766,0.9108144253982989,0.9127564088012204,0.9115498938088712,
hash,mlp,0.933806146572104,0.9342380959436045,0.9310845733005275,0.9309752243354591,
ordinal,mlp,0.900709219858156,0.8989047674838115,0.8988893235055638,0.898680408062533,
gray,mlp,0.9243498817966903,0.9197397770746688,0.9218792087725822,0.9205291870914942,
rankhot,mlp,0.91725768321513,0.91335002432033,0.915998231071328,0.914510670918553,
count,mlp,0.9243498817966903,0.922923309282009,0.9219864824512846,0.9215269137232197,
minhash,mlp,0.8865248226950354,0.8835103232926863,0.8847372160124424,0.8839014439279479,
similarity,mlp,0.8983451536643026,0.896710178980702,0.8953337623232746,0.8955365268031384,
gap,mlp,0.8959810874704491,0.8922896446418588,0.8930296148578367,0.8922215264792133,
sum,mlp,0.9267139479905437,0.9232479164488944,0.9246847185866731,0.9236836075370878,
helm,mlp,0.9148936170212766,0.9108943802442255,0.9126895428317644,0.9110327740472197,
polynomial,mlp,0.9054373522458629,0.9015585809920786,0.9036794182034926,0.9021427258746156,
backdiff,mlp,0.91725768321513,0.9158486806791892,0.9164919769567791,0.9150090875221703,
target,mlp,0.919431279620853,0.9179526615010486,0.9162572698162129,0.9163247849451007,
mestimate,mlp,0.9170616113744076,0.9139129181192472,0.9149499585187764,0.9138709212803733,
jamesstein,mlp,0.9170616113744076,0.9141301233610533,0.9147030855760508,0.9140758069858762,
loout,mlp,0.9052132701421801,0.9036733802224217,0.9033480839682743,0.9018772042033775,
glmm,mlp,0.9265402843601895,0.9245823662752776,0.9245309798674081,0.9244189485695692,
catboost,mlp,0.3341232227488152,0.16881086393281514,0.3280175251413135,0.2153654633973077,
onehot,knn,0.8037825059101655,0.7937294704168301,0.7979857467073421,0.7946770462350149,
binary,knn,0.806146572104019,0.799260880061106,0.8021535527875906,0.800426739081208,
basen,knn,0.8274231678486997,0.8177494566338198,0.8233312436808384,0.8194926368129154,
hash,knn,0.8014184397163121,0.7881136469875308,0.7946963659255094,0.7887909710650477,
ordinal,knn,0.8250591016548463,0.8128536932131318,0.8212950694096411,0.8146225138385456,
gray,knn,0.8226950354609929,0.8119101973484157,0.8182790198307439,0.8136895161784619,
