encoding,model,accuracy,precision,recall,F1,AUC
helm,mlp,0.5525423728813559,0.5261317493875634,0.5221141359888738,0.5212450589940167,
polynomial,mlp,0.5627118644067797,0.5384190642255159,0.5360319033678339,0.534901783711592,
backdiff,mlp,0.559322033898305,0.5368652844428038,0.5283910775070498,0.5287925928702628,
target,mlp,0.5864406779661017,0.5596514161220044,0.5524984055999939,0.5494159141026138,
mestimate,mlp,0.5830508474576271,0.5724662548615878,0.555177765995866,0.5539424971971801,
jamesstein,mlp,0.576271186440678,0.5553350970017638,0.5482523070775992,0.5477331534030563,
loout,mlp,0.5728813559322034,0.5587006732517569,0.5509316674734714,0.5500417161604163,
glmm,mlp,0.6,0.5795343463965165,0.5699622722697341,0.5671617878439806,
catboost,mlp,0.5491525423728814,0.3780877242415704,0.48903436988543375,0.41667656844106454,
onehot,knn,0.47796610169491527,0.4639898426594275,0.4547536171749537,0.45680206318504196,
binary,knn,0.45084745762711864,0.43303881910439285,0.42605134352212565,0.4267419213995222,
basen,knn,0.45084745762711864,0.43303881910439285,0.42605134352212565,0.4267419213995222,
hash,knn,0.4847457627118644,0.46725490196078434,0.45856634624989434,0.4606155405144701,
ordinal,knn,0.4915254237288136,0.46806921530438333,0.46156381826145093,0.46242812953712287,
gray,knn,0.4711864406779661,0.45747232651962944,0.4463459425401289,0.4491829659668773,
rankhot,knn,0.4745762711864407,0.46052287581699347,0.45104077822088007,0.4534939047050437,
count,knn,0.49491525423728816,0.47414590560285924,0.46642539360549556,0.46774987976338694,
minhash,knn,0.4576271186440678,0.446253984660975,0.4339587991670701,0.4372720502939384,
similarity,knn,0.4745762711864407,0.46061481387083525,0.45005878149420253,0.4525652263639354,
gap,knn,0.46440677966101696,0.45100639194886444,0.4390870042952752,0.4420360520094562,
sum,knn,0.4542372881355932,0.43993255375990886,0.4305794395395834,0.43290598290598287,
helm,knn,0.4711864406779661,0.45580009781690456,0.4496254120467486,0.45118487188124073,
polynomial,knn,0.4542372881355932,0.4379261095573625,0.42943070314961235,0.4315042542096544,
backdiff,knn,0.4610169491525424,0.44079866764354714,0.4366896413944661,0.4371445216707989,
target,knn,0.49491525423728816,0.48499743983614946,0.4767455798621516,0.4798883721484341,
mestimate,knn,0.5084745762711864,0.5021571021571022,0.4901147199618881,0.4944340116569459,
jamesstein,knn,0.5254237288135594,0.5184368254951027,0.504899226235756,0.5095131921218878,
loout,knn,0.5254237288135594,0.5163712256735512,0.5104761685223177,0.512463719033062,
glmm,knn,0.5186440677966102,0.5123621792734045,0.49862228471757986,0.5033989870704368,
catboost,knn,0.43728813559322033,0.36473127262600946,0.4122749590834697,0.3307372960447978,
onehot,svm,0.5830508474576271,0.5956950308859176,0.5417448498958838,0.5431081647197452,
binary,svm,0.5728813559322034,0.583527330580918,0.5381472687735799,0.5393497238095021,
basen,svm,0.5728813559322034,0.583527330580918,0.5381472687735799,0.5393497238095021,
hash,svm,0.5491525423728814,0.569203720508167,0.5105084407152133,0.4844646451713861,
ordinal,svm,0.5898305084745763,0.5903085317460318,0.5603059711240711,0.5610355088064859,
gray,svm,0.6,0.6038349597671632,0.5575113528964294,0.55687127223417,
rankhot,svm,0.6,0.6038349597671632,0.5575113528964294,0.55687127223417,
count,svm,0.5864406779661017,0.6079887023217246,0.553313662663378,0.5529663455000052,
minhash,svm,0.4745762711864407,0.4604925000617787,0.43907163658437254,0.44168414525081284,
similarity,svm,0.5830508474576271,0.5956950308859176,0.5417448498958838,0.5431081647197452,
gap,svm,0.5254237288135594,0.505776258520161,0.4880016597127774,0.4865745568300312,
sum,svm,0.5864406779661017,0.584207896051974,0.5452909491866639,0.5449622340585598,
helm,svm,0.6,0.6109237898057773,0.5586600892864003,0.5602703395787189,
polynomial,svm,0.5864406779661017,0.5862794612794613,0.5441422127966928,0.5424501816872014,
backdiff,svm,0.5796610169491525,0.5960609877709547,0.5413114804484298,0.5442002442002442,
target,svm,0.5796610169491525,0.5880270179530677,0.5462214640818176,0.545581556344434,
mestimate,svm,0.5830508474576271,0.5888658654510291,0.5476368302559492,0.5453724657044098,
jamesstein,svm,0.5830508474576271,0.5888658654510291,0.5476368302559492,0.5453724657044098,
loout,svm,0.5864406779661017,0.5909743589743589,0.55561113544332,0.5561189340601105,
glmm,svm,0.5898305084745763,0.5979562877782693,0.5547290288375096,0.5516192557684209,
catboost,svm,0.5016949152542373,0.43233442802408323,0.46884888161483906,0.38298526123949683,
onehot,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
binary,lgr,0.5322033898305085,0.5358832625019675,0.49739133107427974,0.49991079618285233,
basen,lgr,0.5322033898305085,0.5358832625019675,0.49739133107427974,0.49991079618285233,
hash,lgr,0.46440677966101696,0.43673107859036225,0.4129995466525284,0.3836797877045555,
ordinal,lgr,0.5322033898305085,0.5234110863136195,0.4962425946843088,0.49620113142822436,
gray,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
rankhot,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
count,lgr,0.5423728813559322,0.5471492027981097,0.5104938413898558,0.515628694377453,
minhash,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
similarity,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
gap,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
