encoding,model,accuracy,precision,recall,F1,AUC
gray,RF,0.9826388888888888,0.7809979018409072,0.7329802576719431,0.7528128367145108,
rankhot,RF,0.9783950617283951,0.7741902492162934,0.7273350904977323,0.7466825059675527,
count,RF,0.33564814814814814,0.06712962962962962,0.2,0.10051993067590988,
minhash,RF,0.9818672839506173,0.7827818220643332,0.7769847802638383,0.7797914723874804,
similarity,RF,0.9972993827160493,0.7924841772151898,0.7988545246277206,0.7956160936517054,
gap,RF,0.9969135802469136,0.7923248586024448,0.7985227015708334,0.7953735918471125,
sum,RF,0.9942129629629629,0.7906175570914865,0.7968419900628188,0.7936800247900073,
helm,RF,0.9953703703703703,0.7910051511084735,0.7886932331283623,0.7898342408194724,
polynomial,RF,0.9930555555555556,0.7892378709055758,0.7752290891905677,0.7819023206780701,
backdiff,RF,0.9949845679012346,0.7907457037484698,0.785390380689926,0.7880152214445918,
target,RF,0.9945987654320988,0.7907048788061446,0.7941771017425487,0.7924254478523135,
mestimate,RF,0.9945987654320988,0.7907048788061446,0.7941771017425487,0.7924254478523135,
jamesstein,RF,0.9945987654320988,0.7907048788061446,0.7941771017425487,0.7924254478523135,
loout,RF,0.4984567901234568,0.3571536967521771,0.4895110936006596,0.32773309934212985,
glmm,RF,0.9945987654320988,0.7907048788061446,0.7941771017425487,0.7924254478523135,
catboost,RF,0.6385030864197531,0.2911730545876887,0.4,0.32524930195452734,
onehot,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
binary,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
basen,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
hash,mlp,0.6184413580246914,0.3667927867733856,0.37743063810752275,0.3694907262164491,
ordinal,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
gray,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
rankhot,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
count,mlp,0.3368055555555556,0.06736111111111112,0.2,0.10077922077922079,
minhash,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
similarity,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
gap,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
sum,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
helm,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
polynomial,mlp,0.9992283950617284,0.79375,0.8,0.7968253968253969,
backdiff,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
target,mlp,0.9976851851851852,0.7928088578726509,0.7990065737153531,0.795857526839874,
mestimate,mlp,0.9976851851851852,0.7928088578726509,0.7990065737153531,0.795857526839874,
jamesstein,mlp,0.9984567901234568,0.7932661278554803,0.7995161278554803,0.7963415246808772,
loout,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
glmm,mlp,0.9988425925925926,0.7934955470737913,0.7997709049255441,0.7965834761973954,
catboost,mlp,0.5111882716049383,0.4687954971857411,0.32409328944650617,0.2706585033911693,
onehot,knn,0.9293981481481481,0.7584171752157898,0.5949393194600662,0.6092342560518131,
binary,knn,0.9143518518518519,0.7304761904761905,0.6180952488543481,0.6443917487766853,
basen,knn,0.9672067901234568,0.7696712018140589,0.753064472588259,0.7608970374968366,
hash,knn,0.5817901234567902,0.3508276587882867,0.35621661535550875,0.3532573945337373,
ordinal,knn,0.9660493827160493,0.7726342747234629,0.7611361835358921,0.7666465233932682,
gray,knn,0.9301697530864198,0.6788335301565012,0.6314350921216854,0.6472940925249022,
rankhot,knn,0.9378858024691358,0.7460933556050483,0.6423699643036265,0.6693538514382945,
count,knn,0.3368055555555556,0.06736111111111112,0.2,0.10077922077922079,
minhash,knn,0.8792438271604939,0.6787040676495222,0.6616793717669402,0.6692323927385381,
similarity,knn,0.9243827160493827,0.708619478141565,0.6957922298896997,0.7014874608469363,
gap,knn,0.9452160493827161,0.7380277094384489,0.6826817272781419,0.703815329353919,
sum,knn,0.9714506172839507,0.7739903198677205,0.7260283165654284,0.7458332400632439,
helm,knn,0.9074074074074074,0.7452471711220385,0.5632842640585508,0.5632769887244975,
polynomial,knn,0.9193672839506173,0.7252731769036117,0.6000965051821758,0.6200745573945929,
backdiff,knn,0.9556327160493827,0.759584703446596,0.6652033671845194,0.6930667948949416,
target,knn,0.935570987654321,0.7097132803381876,0.7423391314304741,0.7237143407754448,
mestimate,knn,0.935570987654321,0.7097132803381876,0.7423391314304741,0.7237143407754448,
jamesstein,knn,0.9405864197530864,0.7136482047929202,0.7368867072891938,0.724178606098612,
loout,knn,0.9371141975308642,0.7120005491766201,0.749325980469435,0.727823380455752,
glmm,knn,0.935570987654321,0.7097132803381876,0.7423391314304741,0.7237143407754448,
catboost,knn,0.6118827160493827,0.48712074041645204,0.38406918741692914,0.3212093810290597,
onehot,svm,0.9992283950617284,0.79375,0.8,0.7968253968253969,
binary,svm,0.9830246913580247,0.7815795386048551,0.7423535788515169,0.7591802433931412,
basen,svm,0.9807098765432098,0.7779866758783439,0.7616478040975869,0.7693465120950373,
hash,svm,0.6222993827160493,0.36918900393503984,0.37958092658969617,0.37073937278148694,
ordinal,svm,0.9845679012345679,0.7840366536799624,0.7759769643419896,0.7798867922015488,
gray,svm,0.998070987654321,0.7928362682666753,0.7933192920223183,0.7930776337420189,
rankhot,svm,0.9965277777777778,0.791656580205756,0.7864094889701807,0.7889811238975273,
count,svm,0.33564814814814814,0.06712962962962962,0.2,0.10051993067590988,
minhash,svm,0.9822530864197531,0.776700060235388,0.7714002265532347,0.7739915872927492,
similarity,svm,0.9911265432098766,0.7881850459482038,0.7831507939365825,0.7855981518289661,
gap,svm,0.9915123456790124,0.7882433789447173,0.7742870268971362,0.7809358477396872,
sum,svm,0.9976851851851852,0.7926597512058532,0.7960869083250194,0.7943598476585967,
helm,svm,0.9988425925925926,0.7935211670480549,0.7997452229299362,0.7965834451303668,
polynomial,svm,0.9988425925925926,0.7935211670480549,0.7997452229299362,0.7965834451303668,
backdiff,svm,0.998070987654321,0.7930117363494176,0.7992870327810244,0.7960996349413925,
target,svm,0.9891975308641975,0.7869103558819445,0.7789058792047149,0.7827847661029612,
mestimate,svm,0.9891975308641975,0.7869103558819445,0.7789058792047149,0.7827847661029612,
jamesstein,svm,0.9880401234567902,0.7861629847592149,0.7782185939813472,0.7820603679147696,
loout,svm,0.9884259259259259,0.7864283171159405,0.7784220070601953,0.7823018200886473,
glmm,svm,0.9891975308641975,0.7869103558819445,0.7789058792047149,0.7827847661029612,
catboost,svm,0.6057098765432098,0.4868843386828998,0.38045898013192714,0.3112006085644064,
onehot,lgr,0.9278549382716049,0.7102635116811781,0.6927346406391691,0.7008186497968978,
binary,lgr,0.9270833333333334,0.7115731702026118,0.6892797391131003,0.6993327707203305,
basen,lgr,0.9112654320987654,0.6744361418359001,0.6344738944821131,0.6496007253376718,
hash,lgr,0.6049382716049383,0.36134431383909094,0.3710745454641515,0.36613449275862564,
ordinal,lgr,0.9124228395061729,0.679830516186273,0.6382092550738534,0.6539884528486519,
gray,lgr,0.9089506172839507,0.6846761255619664,0.6631178017981634,0.6727050963619374,
rankhot,lgr,0.9266975308641975,0.7104949781698162,0.6860282506658797,0.6969325021429869,
count,lgr,0.33564814814814814,0.06712962962962962,0.2,0.10051993067590988,
minhash,lgr,0.9270833333333334,0.7097823013853548,0.6922507684946495,0.7003361146740061,
similarity,lgr,0.9278549382716049,0.7102635116811781,0.6927346406391691,0.7008186497968978,
gap,lgr,0.9274691358024691,0.7100369619643085,0.6924798635691054,0.7005769656993536,
sum,lgr,0.9278549382716049,0.7102635116811781,0.6927346406391691,0.7008186497968978,
helm,lgr,0.9274691358024691,0.7100093112480849,0.6925055455647132,0.700577769120262,
polynomial,lgr,0.9278549382716049,0.7102635116811781,0.6927346406391691,0.7008186497968978,
backdiff,lgr,0.9266975308641975,0.7086725119232501,0.6890249620430365,0.6979854797389573,
